utt_id,speaker_id,clean_path,noisy_path,split,clean_processed,noisy_processed
p243_090,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_090.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_090.wav,train,data/processed/train/clean/p243_090.wav,data/processed/train/noisy/p243_090.wav
p282_141,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_141.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_141.wav,train,data/processed/train/clean/p282_141.wav,data/processed/train/noisy/p282_141.wav
p258_345,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_345.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_345.wav,train,data/processed/train/clean/p258_345.wav,data/processed/train/noisy/p258_345.wav
p256_147,p256,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p256_147.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p256_147.wav,train,data/processed/train/clean/p256_147.wav,data/processed/train/noisy/p256_147.wav
p259_019,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_019.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_019.wav,train,data/processed/train/clean/p259_019.wav,data/processed/train/noisy/p259_019.wav
p236_007,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_007.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_007.wav,train,data/processed/train/clean/p236_007.wav,data/processed/train/noisy/p236_007.wav
p231_432,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_432.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_432.wav,train,data/processed/train/clean/p231_432.wav,data/processed/train/noisy/p231_432.wav
p230_324,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_324.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_324.wav,train,data/processed/train/clean/p230_324.wav,data/processed/train/noisy/p230_324.wav
p279_314,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_314.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_314.wav,train,data/processed/train/clean/p279_314.wav,data/processed/train/noisy/p279_314.wav
p254_268,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_268.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_268.wav,train,data/processed/train/clean/p254_268.wav,data/processed/train/noisy/p254_268.wav
p231_230,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_230.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_230.wav,train,data/processed/train/clean/p231_230.wav,data/processed/train/noisy/p231_230.wav
p273_088,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_088.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_088.wav,train,data/processed/train/clean/p273_088.wav,data/processed/train/noisy/p273_088.wav
p227_051,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_051.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_051.wav,train,data/processed/train/clean/p227_051.wav,data/processed/train/noisy/p227_051.wav
p258_376,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_376.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_376.wav,train,data/processed/train/clean/p258_376.wav,data/processed/train/noisy/p258_376.wav
p236_167,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_167.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_167.wav,train,data/processed/train/clean/p236_167.wav,data/processed/train/noisy/p236_167.wav
p282_273,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_273.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_273.wav,train,data/processed/train/clean/p282_273.wav,data/processed/train/noisy/p282_273.wav
p276_350,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_350.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_350.wav,train,data/processed/train/clean/p276_350.wav,data/processed/train/noisy/p276_350.wav
p267_250,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_250.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_250.wav,train,data/processed/train/clean/p267_250.wav,data/processed/train/noisy/p267_250.wav
p259_446,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_446.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_446.wav,train,data/processed/train/clean/p259_446.wav,data/processed/train/noisy/p259_446.wav
p269_332,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_332.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_332.wav,train,data/processed/train/clean/p269_332.wav,data/processed/train/noisy/p269_332.wav
p276_376,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_376.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_376.wav,train,data/processed/train/clean/p276_376.wav,data/processed/train/noisy/p276_376.wav
p274_259,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_259.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_259.wav,train,data/processed/train/clean/p274_259.wav,data/processed/train/noisy/p274_259.wav
p274_118,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_118.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_118.wav,train,data/processed/train/clean/p274_118.wav,data/processed/train/noisy/p274_118.wav
p278_222,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_222.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_222.wav,train,data/processed/train/clean/p278_222.wav,data/processed/train/noisy/p278_222.wav
p250_139,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_139.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_139.wav,train,data/processed/train/clean/p250_139.wav,data/processed/train/noisy/p250_139.wav
p276_300,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_300.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_300.wav,train,data/processed/train/clean/p276_300.wav,data/processed/train/noisy/p276_300.wav
p226_180,p226,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p226_180.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p226_180.wav,train,data/processed/train/clean/p226_180.wav,data/processed/train/noisy/p226_180.wav
p231_253,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_253.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_253.wav,train,data/processed/train/clean/p231_253.wav,data/processed/train/noisy/p231_253.wav
p269_074,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_074.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_074.wav,train,data/processed/train/clean/p269_074.wav,data/processed/train/noisy/p269_074.wav
p258_154,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_154.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_154.wav,train,data/processed/train/clean/p258_154.wav,data/processed/train/noisy/p258_154.wav
p286_292,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_292.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_292.wav,train,data/processed/train/clean/p286_292.wav,data/processed/train/noisy/p286_292.wav
p227_386,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_386.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_386.wav,train,data/processed/train/clean/p227_386.wav,data/processed/train/noisy/p227_386.wav
p282_049,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_049.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_049.wav,train,data/processed/train/clean/p282_049.wav,data/processed/train/noisy/p282_049.wav
p259_128,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_128.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_128.wav,train,data/processed/train/clean/p259_128.wav,data/processed/train/noisy/p259_128.wav
p277_330,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_330.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_330.wav,train,data/processed/train/clean/p277_330.wav,data/processed/train/noisy/p277_330.wav
p231_315,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_315.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_315.wav,train,data/processed/train/clean/p231_315.wav,data/processed/train/noisy/p231_315.wav
p230_309,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_309.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_309.wav,train,data/processed/train/clean/p230_309.wav,data/processed/train/noisy/p230_309.wav
p277_150,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_150.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_150.wav,train,data/processed/train/clean/p277_150.wav,data/processed/train/noisy/p277_150.wav
p227_259,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_259.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_259.wav,train,data/processed/train/clean/p227_259.wav,data/processed/train/noisy/p227_259.wav
p268_286,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_286.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_286.wav,train,data/processed/train/clean/p268_286.wav,data/processed/train/noisy/p268_286.wav
p274_051,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_051.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_051.wav,train,data/processed/train/clean/p274_051.wav,data/processed/train/noisy/p274_051.wav
p279_283,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_283.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_283.wav,train,data/processed/train/clean/p279_283.wav,data/processed/train/noisy/p279_283.wav
p273_029,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_029.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_029.wav,train,data/processed/train/clean/p273_029.wav,data/processed/train/noisy/p273_029.wav
p269_387,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_387.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_387.wav,train,data/processed/train/clean/p269_387.wav,data/processed/train/noisy/p269_387.wav
p230_119,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_119.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_119.wav,train,data/processed/train/clean/p230_119.wav,data/processed/train/noisy/p230_119.wav
p267_014,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_014.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_014.wav,train,data/processed/train/clean/p267_014.wav,data/processed/train/noisy/p267_014.wav
p287_220,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_220.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_220.wav,train,data/processed/train/clean/p287_220.wav,data/processed/train/noisy/p287_220.wav
p236_224,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_224.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_224.wav,train,data/processed/train/clean/p236_224.wav,data/processed/train/noisy/p236_224.wav
p250_036,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_036.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_036.wav,train,data/processed/train/clean/p250_036.wav,data/processed/train/noisy/p250_036.wav
p244_280,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_280.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_280.wav,train,data/processed/train/clean/p244_280.wav,data/processed/train/noisy/p244_280.wav
p277_404,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_404.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_404.wav,train,data/processed/train/clean/p277_404.wav,data/processed/train/noisy/p277_404.wav
p233_354,p233,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p233_354.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p233_354.wav,train,data/processed/train/clean/p233_354.wav,data/processed/train/noisy/p233_354.wav
p286_264,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_264.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_264.wav,train,data/processed/train/clean/p286_264.wav,data/processed/train/noisy/p286_264.wav
p268_133,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_133.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_133.wav,train,data/processed/train/clean/p268_133.wav,data/processed/train/noisy/p268_133.wav
p287_231,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_231.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_231.wav,train,data/processed/train/clean/p287_231.wav,data/processed/train/noisy/p287_231.wav
p254_198,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_198.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_198.wav,train,data/processed/train/clean/p254_198.wav,data/processed/train/noisy/p254_198.wav
p269_210,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_210.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_210.wav,train,data/processed/train/clean/p269_210.wav,data/processed/train/noisy/p269_210.wav
p243_136,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_136.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_136.wav,train,data/processed/train/clean/p243_136.wav,data/processed/train/noisy/p243_136.wav
p270_195,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_195.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_195.wav,train,data/processed/train/clean/p270_195.wav,data/processed/train/noisy/p270_195.wav
p227_089,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_089.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_089.wav,train,data/processed/train/clean/p227_089.wav,data/processed/train/noisy/p227_089.wav
p239_147,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_147.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_147.wav,train,data/processed/train/clean/p239_147.wav,data/processed/train/noisy/p239_147.wav
p239_475,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_475.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_475.wav,train,data/processed/train/clean/p239_475.wav,data/processed/train/noisy/p239_475.wav
p231_393,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_393.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_393.wav,train,data/processed/train/clean/p231_393.wav,data/processed/train/noisy/p231_393.wav
p259_295,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_295.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_295.wav,train,data/processed/train/clean/p259_295.wav,data/processed/train/noisy/p259_295.wav
p267_279,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_279.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_279.wav,train,data/processed/train/clean/p267_279.wav,data/processed/train/noisy/p267_279.wav
p254_008,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_008.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_008.wav,train,data/processed/train/clean/p254_008.wav,data/processed/train/noisy/p254_008.wav
p259_479,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_479.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_479.wav,train,data/processed/train/clean/p259_479.wav,data/processed/train/noisy/p259_479.wav
p258_057,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_057.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_057.wav,train,data/processed/train/clean/p258_057.wav,data/processed/train/noisy/p258_057.wav
p244_286,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_286.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_286.wav,train,data/processed/train/clean/p244_286.wav,data/processed/train/noisy/p244_286.wav
p273_224,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_224.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_224.wav,train,data/processed/train/clean/p273_224.wav,data/processed/train/noisy/p273_224.wav
p254_200,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_200.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_200.wav,train,data/processed/train/clean/p254_200.wav,data/processed/train/noisy/p254_200.wav
p277_344,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_344.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_344.wav,train,data/processed/train/clean/p277_344.wav,data/processed/train/noisy/p277_344.wav
p278_115,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_115.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_115.wav,train,data/processed/train/clean/p278_115.wav,data/processed/train/noisy/p278_115.wav
p239_110,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_110.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_110.wav,train,data/processed/train/clean/p239_110.wav,data/processed/train/noisy/p239_110.wav
p287_070,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_070.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_070.wav,train,data/processed/train/clean/p287_070.wav,data/processed/train/noisy/p287_070.wav
p273_026,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_026.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_026.wav,train,data/processed/train/clean/p273_026.wav,data/processed/train/noisy/p273_026.wav
p239_492,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_492.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_492.wav,train,data/processed/train/clean/p239_492.wav,data/processed/train/noisy/p239_492.wav
p287_198,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_198.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_198.wav,train,data/processed/train/clean/p287_198.wav,data/processed/train/noisy/p287_198.wav
p254_357,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_357.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_357.wav,train,data/processed/train/clean/p254_357.wav,data/processed/train/noisy/p254_357.wav
p233_303,p233,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p233_303.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p233_303.wav,train,data/processed/train/clean/p233_303.wav,data/processed/train/noisy/p233_303.wav
p278_088,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_088.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_088.wav,train,data/processed/train/clean/p278_088.wav,data/processed/train/noisy/p278_088.wav
p258_206,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_206.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_206.wav,train,data/processed/train/clean/p258_206.wav,data/processed/train/noisy/p258_206.wav
p269_239,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_239.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_239.wav,train,data/processed/train/clean/p269_239.wav,data/processed/train/noisy/p269_239.wav
p258_120,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_120.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_120.wav,train,data/processed/train/clean/p258_120.wav,data/processed/train/noisy/p258_120.wav
p287_382,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_382.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_382.wav,train,data/processed/train/clean/p287_382.wav,data/processed/train/noisy/p287_382.wav
p258_165,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_165.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_165.wav,train,data/processed/train/clean/p258_165.wav,data/processed/train/noisy/p258_165.wav
p267_328,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_328.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_328.wav,train,data/processed/train/clean/p267_328.wav,data/processed/train/noisy/p267_328.wav
p226_115,p226,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p226_115.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p226_115.wav,train,data/processed/train/clean/p226_115.wav,data/processed/train/noisy/p226_115.wav
p256_028,p256,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p256_028.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p256_028.wav,train,data/processed/train/clean/p256_028.wav,data/processed/train/noisy/p256_028.wav
p233_291,p233,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p233_291.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p233_291.wav,train,data/processed/train/clean/p233_291.wav,data/processed/train/noisy/p233_291.wav
p231_270,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_270.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_270.wav,train,data/processed/train/clean/p231_270.wav,data/processed/train/noisy/p231_270.wav
p270_129,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_129.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_129.wav,train,data/processed/train/clean/p270_129.wav,data/processed/train/noisy/p270_129.wav
p239_404,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_404.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_404.wav,train,data/processed/train/clean/p239_404.wav,data/processed/train/noisy/p239_404.wav
p273_307,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_307.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_307.wav,train,data/processed/train/clean/p273_307.wav,data/processed/train/noisy/p273_307.wav
p287_307,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_307.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_307.wav,train,data/processed/train/clean/p287_307.wav,data/processed/train/noisy/p287_307.wav
p250_019,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_019.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_019.wav,train,data/processed/train/clean/p250_019.wav,data/processed/train/noisy/p250_019.wav
p259_230,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_230.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_230.wav,train,data/processed/train/clean/p259_230.wav,data/processed/train/noisy/p259_230.wav
p276_179,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_179.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_179.wav,train,data/processed/train/clean/p276_179.wav,data/processed/train/noisy/p276_179.wav
p277_361,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_361.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_361.wav,train,data/processed/train/clean/p277_361.wav,data/processed/train/noisy/p277_361.wav
p277_235,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_235.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_235.wav,train,data/processed/train/clean/p277_235.wav,data/processed/train/noisy/p277_235.wav
p268_332,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_332.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_332.wav,train,data/processed/train/clean/p268_332.wav,data/processed/train/noisy/p268_332.wav
p250_432,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_432.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_432.wav,train,data/processed/train/clean/p250_432.wav,data/processed/train/noisy/p250_432.wav
p269_146,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_146.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_146.wav,train,data/processed/train/clean/p269_146.wav,data/processed/train/noisy/p269_146.wav
p236_440,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_440.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_440.wav,train,data/processed/train/clean/p236_440.wav,data/processed/train/noisy/p236_440.wav
p228_304,p228,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p228_304.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p228_304.wav,train,data/processed/train/clean/p228_304.wav,data/processed/train/noisy/p228_304.wav
p276_291,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_291.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_291.wav,train,data/processed/train/clean/p276_291.wav,data/processed/train/noisy/p276_291.wav
