utt_id,speaker_id,clean_path,noisy_path,split
p277_380,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_380.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_380.wav,train
p270_213,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_213.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_213.wav,train
p267_138,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_138.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_138.wav,train
p274_058,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_058.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_058.wav,train
p278_156,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_156.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_156.wav,train
p279_330,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_330.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_330.wav,train
p230_166,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_166.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_166.wav,train
p254_124,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_124.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_124.wav,train
p259_358,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_358.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_358.wav,train
p228_198,p228,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p228_198.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p228_198.wav,train
p227_273,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_273.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_273.wav,train
p270_032,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_032.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_032.wav,train
p270_197,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_197.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_197.wav,train
p286_309,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_309.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_309.wav,train
p230_123,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_123.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_123.wav,train
p274_063,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_063.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_063.wav,train
p259_078,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_078.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_078.wav,train
p228_186,p228,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p228_186.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p228_186.wav,train
p278_111,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_111.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_111.wav,train
p250_411,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_411.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_411.wav,train
p254_401,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_401.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_401.wav,train
p282_250,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_250.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_250.wav,train
p270_319,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_319.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_319.wav,train
p230_019,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_019.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_019.wav,train
p269_232,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_232.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_232.wav,train
p236_172,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_172.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_172.wav,train
p256_216,p256,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p256_216.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p256_216.wav,train
p258_013,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_013.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_013.wav,train
p277_100,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_100.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_100.wav,train
p269_384,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_384.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_384.wav,train
p277_364,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_364.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_364.wav,train
p277_085,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_085.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_085.wav,train
p270_233,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_233.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_233.wav,train
p273_276,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_276.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_276.wav,train
p239_102,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_102.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_102.wav,train
p230_143,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_143.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_143.wav,train
p287_252,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_252.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_252.wav,train
p278_292,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_292.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_292.wav,train
p239_040,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_040.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_040.wav,train
p239_434,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_434.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_434.wav,train
p250_091,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_091.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_091.wav,train
p236_093,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_093.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_093.wav,train
p286_442,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_442.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_442.wav,train
p244_183,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_183.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_183.wav,train
p236_115,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_115.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_115.wav,train
p259_064,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_064.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_064.wav,train
p259_036,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_036.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_036.wav,train
p239_377,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_377.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_377.wav,train
p274_107,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_107.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_107.wav,train
p274_457,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_457.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_457.wav,train
p231_396,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_396.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_396.wav,train
p274_115,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_115.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_115.wav,train
p230_160,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_160.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_160.wav,train
p236_455,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_455.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_455.wav,train
p258_178,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_178.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_178.wav,train
p286_289,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_289.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_289.wav,train
p258_285,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_285.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_285.wav,train
p256_120,p256,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p256_120.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p256_120.wav,train
p279_382,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_382.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_382.wav,train
p230_200,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_200.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_200.wav,train
p274_347,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_347.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_347.wav,train
p267_408,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_408.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_408.wav,train
p278_070,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_070.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_070.wav,train
p269_163,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_163.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_163.wav,train
p286_049,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_049.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_049.wav,train
p231_252,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_252.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_252.wav,train
p269_181,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_181.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_181.wav,train
p230_363,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_363.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_363.wav,train
p259_242,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_242.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_242.wav,train
p270_169,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_169.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_169.wav,train
p239_013,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_013.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_013.wav,train
p258_039,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_039.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_039.wav,train
p226_359,p226,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p226_359.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p226_359.wav,train
p268_066,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_066.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_066.wav,train
p231_417,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_417.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_417.wav,train
p254_167,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_167.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_167.wav,train
p268_275,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_275.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_275.wav,train
p268_056,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_056.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_056.wav,train
p277_250,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_250.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_250.wav,train
p269_055,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_055.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_055.wav,train
p286_134,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_134.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_134.wav,train
p256_166,p256,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p256_166.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p256_166.wav,train
p230_184,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_184.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_184.wav,train
p286_105,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_105.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_105.wav,train
p226_325,p226,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p226_325.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p226_325.wav,train
p269_172,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_172.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_172.wav,train
p227_352,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_352.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_352.wav,train
p267_350,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_350.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_350.wav,train
p230_086,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_086.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_086.wav,train
p259_114,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_114.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_114.wav,train
p276_463,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_463.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_463.wav,train
p273_382,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_382.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_382.wav,train
p279_374,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_374.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_374.wav,train
p276_021,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_021.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_021.wav,train
p267_067,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_067.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_067.wav,train
p233_181,p233,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p233_181.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p233_181.wav,train
p239_077,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_077.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_077.wav,train
p269_077,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_077.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_077.wav,train
p273_334,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_334.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_334.wav,train
p226_132,p226,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p226_132.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p226_132.wav,train
p233_022,p233,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p233_022.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p233_022.wav,train
p258_095,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_095.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_095.wav,train
p254_166,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_166.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_166.wav,train
p250_084,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_084.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_084.wav,train
p233_322,p233,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p233_322.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p233_322.wav,train
p243_162,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_162.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_162.wav,train
p254_377,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_377.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_377.wav,train
p243_050,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_050.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_050.wav,train
p226_131,p226,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p226_131.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p226_131.wav,train
p228_163,p228,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p228_163.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p228_163.wav,train
p278_242,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_242.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_242.wav,train
p267_319,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_319.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_319.wav,train
p243_317,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_317.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_317.wav,train
p228_003,p228,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p228_003.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p228_003.wav,train
p256_090,p256,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p256_090.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p256_090.wav,train
p274_397,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_397.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_397.wav,train
p273_151,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_151.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_151.wav,train
p278_139,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_139.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_139.wav,train
p254_057,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_057.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_057.wav,train
p231_342,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_342.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_342.wav,train
p286_332,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_332.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_332.wav,train
p258_380,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_380.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_380.wav,train
p231_392,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_392.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_392.wav,train
p274_146,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_146.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_146.wav,train
p243_233,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_233.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_233.wav,train
p250_386,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_386.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_386.wav,train
p268_217,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_217.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_217.wav,train
p282_208,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_208.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_208.wav,train
p279_373,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_373.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_373.wav,train
p273_136,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_136.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_136.wav,train
p268_380,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_380.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_380.wav,train
p269_288,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_288.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_288.wav,train
p250_368,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_368.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_368.wav,train
p230_249,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_249.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_249.wav,train
p228_081,p228,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p228_081.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p228_081.wav,train
p287_098,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_098.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_098.wav,train
p236_249,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_249.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_249.wav,train
p228_127,p228,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p228_127.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p228_127.wav,train
p230_308,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_308.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_308.wav,train
p278_191,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_191.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_191.wav,train
p277_153,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_153.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_153.wav,train
p287_352,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_352.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_352.wav,train
p256_142,p256,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p256_142.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p256_142.wav,train
p259_379,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_379.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_379.wav,train
p236_278,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_278.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_278.wav,train
p258_308,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_308.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_308.wav,train
p279_292,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_292.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_292.wav,train
p268_311,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_311.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_311.wav,train
